,trade_date,label_ko,fs_date,amount,rcp_no,report_nm,rcept_dt,available_at,stock_code,corp_code,corp_name
222,2023-02-28,자본총계,20170630,551838702095.0,20230228006816.0,[기재정정]사업보고서 (2019.06),20230228.0,2023-02-28,21820.0,134316.0,세원정공
223,2023-02-28,유동자산,20180630,392746512653.0,20230228006791.0,[기재정정]사업보고서 (2018.06),20230228.0,2023-02-28,21820.0,134316.0,세원정공
224,2023-02-28,비유동자산,20180630,271207154975.0,20230228006791.0,[기재정정]사업보고서 (2018.06),20230228.0,2023-02-28,21820.0,134316.0,세원정공
225,2023-02-28,자산총계,20180630,663953667628.0,20230228006791.0,[기재정정]사업보고서 (2018.06),20230228.0,2023-02-28,21820.0,134316.0,세원정공
226,2023-02-28,유동부채,20180630,104472736943.0,20230228006791.0,[기재정정]사업보고서 (2018.06),20230228.0,2023-02-28,21820.0,134316.0,세원정공
227,2023-02-28,비유동부채,20180630,21162145264.0,20230228006791.0,[기재정정]사업보고서 (2018.06),20230228.0,2023-02-28,21820.0,134316.0,세원정공
228,2023-02-28,부채총계,20180630,125634882207.0,20230228006791.0,[기재정정]사업보고서 (2018.06),20230228.0,2023-02-28,21820.0,134316.0,세원정공
229,2023-02-28,자본총계,20180630,538318785421.0,20230228006791.0,[기재정정]사업보고서 (2018.06),20230228.0,2023-02-28,21820.0,134316.0,세원정공
230,2023-02-28,유동자산,20170630,348125904521.0,20230228006791.0,[기재정정]사업보고서 (2018.06),20230228.0,2023-02-28,21820.0,134316.0,세원정공
231,2023-02-28,비유동자산,20170630,286430429016.0,20230228006791.0,[기재정정]사업보고서 (2018.06),20230228.0,2023-02-28,21820.0,134316.0,세원정공
232,2023-02-28,자산총계,20170630,634556333537.0,20230228006791.0,[기재정정]사업보고서 (2018.06),20230228.0,2023-02-28,21820.0,134316.0,세원정공
233,2023-02-28,유동부채,20170630,62199984521.0,20230228006791.0,[기재정정]사업보고서 (2018.06),20230228.0,2023-02-28,21820.0,134316.0,세원정공
234,2023-02-28,비유동부채,20170630,20517646921.0,20230228006791.0,[기재정정]사업보고서 (2018.06),20230228.0,2023-02-28,21820.0,134316.0,세원정공
235,2023-02-28,부채총계,20170630,82717631442.0,20230228006791.0,[기재정정]사업보고서 (2018.06),20230228.0,2023-02-28,21820.0,134316.0,세원정공
236,2023-02-28,자본총계,20170630,551838702095.0,20230228006791.0,[기재정정]사업보고서 (2018.06),20230228.0,2023-02-28,21820.0,134316.0,세원정공
237,2023-02-28,유동자산,20160630,392883833704.0,20230228006791.0,[기재정정]사업보고서 (2018.06),20230228.0,2023-02-28,21820.0,134316.0,세원정공
238,2023-02-28,비유동자산,20160630,270114668362.0,20230228006791.0,[기재정정]사업보고서 (2018.06),20230228.0,2023-02-28,21820.0,134316.0,세원정공
239,2023-02-28,자산총계,20160630,662998502066.0,20230228006791.0,[기재정정]사업보고서 (2018.06),20230228.0,2023-02-28,21820.0,134316.0,세원정공
240,2023-02-28,유동부채,20160630,72400256937.0,20230228006791.0,[기재정정]사업보고서 (2018.06),20230228.0,2023-02-28,21820.0,134316.0,세원정공
241,2023-02-28,비유동부채,20160630,20977769195.0,20230228006791.0,[기재정정]사업보고서 (2018.06),20230228.0,2023-02-28,21820.0,134316.0,세원정공
242,2023-02-28,부채총계,20160630,93378026132.0,20230228006791.0,[기재정정]사업보고서 (2018.06),20230228.0,2023-02-28,21820.0,134316.0,세원정공
243,2023-02-28,자본총계,20160630,569620475934.0,20230228006791.0,[기재정정]사업보고서 (2018.06),20230228.0,2023-02-28,21820.0,134316.0,세원정공
244,2023-02-28,유동자산,20191231,361596617031.0,20230228006827.0,[기재정정]반기보고서 (2019.12),20230228.0,2023-02-28,21820.0,134316.0,세원정공
245,2023-02-28,비유동자산,20191231,251548872993.0,20230228006827.0,[기재정정]반기보고서 (2019.12),20230228.0,2023-02-28,21820.0,134316.0,세원정공
246,2023-02-28,자산총계,20191231,613145490024.0,20230228006827.0,[기재정정]반기보고서 (2019.12),20230228.0,2023-02-28,21820.0,134316.0,세원정공
247,2023-02-28,유동부채,20191231,75954592218.0,20230228006827.0,[기재정정]반기보고서 (2019.12),20230228.0,2023-02-28,21820.0,134316.0,세원정공
248,2023-02-28,비유동부채,20191231,23703139493.0,20230228006827.0,[기재정정]반기보고서 (2019.12),20230228.0,2023-02-28,21820.0,134316.0,세원정공
249,2023-02-28,부채총계,20191231,99657731711.0,20230228006827.0,[기재정정]반기보고서 (2019.12),20230228.0,2023-02-28,21820.0,134316.0,세원정공
250,2023-02-28,자본총계,20191231,513487758313.0,20230228006827.0,[기재정정]반기보고서 (2019.12),20230228.0,2023-02-28,21820.0,134316.0,세원정공
251,2023-02-28,유동자산,20190630,365120525778.0,20230228006827.0,[기재정정]반기보고서 (2019.12),20230228.0,2023-02-28,21820.0,134316.0,세원정공
252,2023-02-28,비유동자산,20190630,254368770674.0,20230228006827.0,[기재정정]반기보고서 (2019.12),20230228.0,2023-02-28,21820.0,134316.0,세원정공
253,2023-02-28,자산총계,20190630,619489296452.0,20230228006827.0,[기재정정]반기보고서 (2019.12),20230228.0,2023-02-28,21820.0,134316.0,세원정공
254,2023-02-28,유동부채,20190630,84526928717.0,20230228006827.0,[기재정정]반기보고서 (2019.12),20230228.0,2023-02-28,21820.0,134316.0,세원정공
255,2023-02-28,비유동부채,20190630,23123152710.0,20230228006827.0,[기재정정]반기보고서 (2019.12),20230228.0,2023-02-28,21820.0,134316.0,세원정공
256,2023-02-28,부채총계,20190630,107650081427.0,20230228006827.0,[기재정정]반기보고서 (2019.12),20230228.0,2023-02-28,21820.0,134316.0,세원정공
257,2023-02-28,자본총계,20190630,511839215025.0,20230228006827.0,[기재정정]반기보고서 (2019.12),20230228.0,2023-02-28,21820.0,134316.0,세원정공
258,2023-02-28,유동자산,20181231,386706102103.0,20230228006807.0,[기재정정]반기보고서 (2018.12),20230228.0,2023-02-28,21820.0,134316.0,세원정공
259,2023-02-28,비유동자산,20181231,252021742354.0,20230228006807.0,[기재정정]반기보고서 (2018.12),20230228.0,2023-02-28,21820.0,134316.0,세원정공
260,2023-02-28,자산총계,20181231,638727844457.0,20230228006807.0,[기재정정]반기보고서 (2018.12),20230228.0,2023-02-28,21820.0,134316.0,세원정공
261,2023-02-28,유동부채,20181231,112699263459.0,20230228006807.0,[기재정정]반기보고서 (2018.12),20230228.0,2023-02-28,21820.0,134316.0,세원정공
262,2023-02-28,비유동부채,20181231,20736052590.0,20230228006807.0,[기재정정]반기보고서 (2018.12),20230228.0,2023-02-28,21820.0,134316.0,세원정공
263,2023-02-28,부채총계,20181231,133435316049.0,20230228006807.0,[기재정정]반기보고서 (2018.12),20230228.0,2023-02-28,21820.0,134316.0,세원정공
264,2023-02-28,자본총계,20181231,505292528408.0,20230228006807.0,[기재정정]반기보고서 (2018.12),20230228.0,2023-02-28,21820.0,134316.0,세원정공
265,2023-02-28,유동자산,20180630,392746512653.0,20230228006807.0,[기재정정]반기보고서 (2018.12),20230228.0,2023-02-28,21820.0,134316.0,세원정공
266,2023-02-28,비유동자산,20180630,271207154975.0,20230228006807.0,[기재정정]반기보고서 (2018.12),20230228.0,2023-02-28,21820.0,134316.0,세원정공
267,2023-02-28,자산총계,20180630,663953667628.0,20230228006807.0,[기재정정]반기보고서 (2018.12),20230228.0,2023-02-28,21820.0,134316.0,세원정공
268,2023-02-28,유동부채,20180630,104472736943.0,20230228006807.0,[기재정정]반기보고서 (2018.12),20230228.0,2023-02-28,21820.0,134316.0,세원정공
269,2023-02-28,비유동부채,20180630,21162145264.0,20230228006807.0,[기재정정]반기보고서 (2018.12),20230228.0,2023-02-28,21820.0,134316.0,세원정공
270,2023-02-28,부채총계,20180630,125634882207.0,20230228006807.0,[기재정정]반기보고서 (2018.12),20230228.0,2023-02-28,21820.0,134316.0,세원정공
271,2023-02-28,자본총계,20180630,538318785421.0,20230228006807.0,[기재정정]반기보고서 (2018.12),20230228.0,2023-02-28,21820.0,134316.0,세원정공
272,2023-02-28,유동자산,20171231,360490334183.0,20230228006758.0,[기재정정]반기보고서 (2017.12),20230228.0,2023-02-28,21820.0,134316.0,세원정공
273,2023-02-28,비유동자산,20171231,272945049403.0,20230228006758.0,[기재정정]반기보고서 (2017.12),20230228.0,2023-02-28,21820.0,134316.0,세원정공
274,2023-02-28,자산총계,20171231,633435383586.0,20230228006758.0,[기재정정]반기보고서 (2017.12),20230228.0,2023-02-28,21820.0,134316.0,세원정공
275,2023-02-28,유동부채,20171231,84963176338.0,20230228006758.0,[기재정정]반기보고서 (2017.12),20230228.0,2023-02-28,21820.0,134316.0,세원정공
276,2023-02-28,비유동부채,20171231,21209310128.0,20230228006758.0,[기재정정]반기보고서 (2017.12),20230228.0,2023-02-28,21820.0,134316.0,세원정공
277,2023-02-28,부채총계,20171231,106172486466.0,20230228006758.0,[기재정정]반기보고서 (2017.12),20230228.0,2023-02-28,21820.0,134316.0,세원정공
278,2023-02-28,자본총계,20171231,527262897120.0,20230228006758.0,[기재정정]반기보고서 (2017.12),20230228.0,2023-02-28,21820.0,134316.0,세원정공
279,2023-02-28,유동자산,20170630,348125904521.0,20230228006758.0,[기재정정]반기보고서 (2017.12),20230228.0,2023-02-28,21820.0,134316.0,세원정공
280,2023-02-28,비유동자산,20170630,286430429016.0,20230228006758.0,[기재정정]반기보고서 (2017.12),20230228.0,2023-02-28,21820.0,134316.0,세원정공
281,2023-02-28,자산총계,20170630,634556333537.0,20230228006758.0,[기재정정]반기보고서 (2017.12),20230228.0,2023-02-28,21820.0,134316.0,세원정공
282,2023-02-28,유동부채,20170630,62199984521.0,20230228006758.0,[기재정정]반기보고서 (2017.12),20230228.0,2023-02-28,21820.0,134316.0,세원정공
283,2023-02-28,비유동부채,20170630,20517646921.0,20230228006758.0,[기재정정]반기보고서 (2017.12),20230228.0,2023-02-28,21820.0,134316.0,세원정공
284,2023-02-28,부채총계,20170630,82717631442.0,20230228006758.0,[기재정정]반기보고서 (2017.12),20230228.0,2023-02-28,21820.0,134316.0,세원정공
285,2023-02-28,자본총계,20170630,551838702095.0,20230228006758.0,[기재정정]반기보고서 (2017.12),20230228.0,2023-02-28,21820.0,134316.0,세원정공
286,2023-02-28,유동자산,20200930,244292594636.0,20230228006841.0,[기재정정]분기보고서 (2020.09),20230228.0,2023-02-28,21820.0,134316.0,세원정공
287,2023-02-28,비유동자산,20200930,364738952336.0,20230228006841.0,[기재정정]분기보고서 (2020.09),20230228.0,2023-02-28,21820.0,134316.0,세원정공
288,2023-02-28,자산총계,20200930,609031546972.0,20230228006841.0,[기재정정]분기보고서 (2020.09),20230228.0,2023-02-28,21820.0,134316.0,세원정공
289,2023-02-28,유동부채,20200930,56536120130.0,20230228006841.0,[기재정정]분기보고서 (2020.09),20230228.0,2023-02-28,21820.0,134316.0,세원정공
290,2023-02-28,비유동부채,20200930,24191155529.0,20230228006841.0,[기재정정]분기보고서 (2020.09),20230228.0,2023-02-28,21820.0,134316.0,세원정공
291,2023-02-28,부채총계,20200930,80727275659.0,20230228006841.0,[기재정정]분기보고서 (2020.09),20230228.0,2023-02-28,21820.0,134316.0,세원정공
292,2023-02-28,자본총계,20200930,528304271313.0,20230228006841.0,[기재정정]분기보고서 (2020.09),20230228.0,2023-02-28,21820.0,134316.0,세원정공
293,2023-02-28,유동자산,20200630,249177282038.0,20230228006841.0,[기재정정]분기보고서 (2020.09),20230228.0,2023-02-28,21820.0,134316.0,세원정공
294,2023-02-28,비유동자산,20200630,363626096018.0,20230228006841.0,[기재정정]분기보고서 (2020.09),20230228.0,2023-02-28,21820.0,134316.0,세원정공
295,2023-02-28,자산총계,20200630,612803378056.0,20230228006841.0,[기재정정]분기보고서 (2020.09),20230228.0,2023-02-28,21820.0,134316.0,세원정공
296,2023-02-28,유동부채,20200630,71204411886.0,20230228006841.0,[기재정정]분기보고서 (2020.09),20230228.0,2023-02-28,21820.0,134316.0,세원정공
297,2023-02-28,비유동부채,20200630,23636728113.0,20230228006841.0,[기재정정]분기보고서 (2020.09),20230228.0,2023-02-28,21820.0,134316.0,세원정공
298,2023-02-28,부채총계,20200630,94841139999.0,20230228006841.0,[기재정정]분기보고서 (2020.09),20230228.0,2023-02-28,21820.0,134316.0,세원정공
299,2023-02-28,자본총계,20200630,517962238057.0,20230228006841.0,[기재정정]분기보고서 (2020.09),20230228.0,2023-02-28,21820.0,134316.0,세원정공
300,2023-02-28,유동자산,20200331,362350747876.0,20230228006834.0,[기재정정]분기보고서 (2020.03),20230228.0,2023-02-28,21820.0,134316.0,세원정공
301,2023-02-28,비유동자산,20200331,256873716152.0,20230228006834.0,[기재정정]분기보고서 (2020.03),20230228.0,2023-02-28,21820.0,134316.0,세원정공
302,2023-02-28,자산총계,20200331,619224464028.0,20230228006834.0,[기재정정]분기보고서 (2020.03),20230228.0,2023-02-28,21820.0,134316.0,세원정공
303,2023-02-28,유동부채,20200331,73749447201.0,20230228006834.0,[기재정정]분기보고서 (2020.03),20230228.0,2023-02-28,21820.0,134316.0,세원정공
304,2023-02-28,비유동부채,20200331,23724209373.0,20230228006834.0,[기재정정]분기보고서 (2020.03),20230228.0,2023-02-28,21820.0,134316.0,세원정공
305,2023-02-28,부채총계,20200331,97473656574.0,20230228006834.0,[기재정정]분기보고서 (2020.03),20230228.0,2023-02-28,21820.0,134316.0,세원정공
306,2023-02-28,자본총계,20200331,521750807454.0,20230228006834.0,[기재정정]분기보고서 (2020.03),20230228.0,2023-02-28,21820.0,134316.0,세원정공
307,2023-02-28,유동자산,20190630,365120525778.0,20230228006834.0,[기재정정]분기보고서 (2020.03),20230228.0,2023-02-28,21820.0,134316.0,세원정공
308,2023-02-28,비유동자산,20190630,254368770674.0,20230228006834.0,[기재정정]분기보고서 (2020.03),20230228.0,2023-02-28,21820.0,134316.0,세원정공
309,2023-02-28,자산총계,20190630,619489296452.0,20230228006834.0,[기재정정]분기보고서 (2020.03),20230228.0,2023-02-28,21820.0,134316.0,세원정공
310,2023-02-28,유동부채,20190630,84526928717.0,20230228006834.0,[기재정정]분기보고서 (2020.03),20230228.0,2023-02-28,21820.0,134316.0,세원정공
311,2023-02-28,비유동부채,20190630,23123152710.0,20230228006834.0,[기재정정]분기보고서 (2020.03),20230228.0,2023-02-28,21820.0,134316.0,세원정공
312,2023-02-28,부채총계,20190630,107650081427.0,20230228006834.0,[기재정정]분기보고서 (2020.03),20230228.0,2023-02-28,21820.0,134316.0,세원정공
313,2023-02-28,자본총계,20190630,511839215025.0,20230228006834.0,[기재정정]분기보고서 (2020.03),20230228.0,2023-02-28,21820.0,134316.0,세원정공
314,2023-02-28,유동자산,20190930,344699488395.0,20230228006826.0,[기재정정]분기보고서 (2019.09),20230228.0,2023-02-28,21820.0,134316.0,세원정공
315,2023-02-28,비유동자산,20190930,253956217952.0,20230228006826.0,[기재정정]분기보고서 (2019.09),20230228.0,2023-02-28,21820.0,134316.0,세원정공
316,2023-02-28,자산총계,20190930,598655706347.0,20230228006826.0,[기재정정]분기보고서 (2019.09),20230228.0,2023-02-28,21820.0,134316.0,세원정공
317,2023-02-28,유동부채,20190930,64192350856.0,20230228006826.0,[기재정정]분기보고서 (2019.09),20230228.0,2023-02-28,21820.0,134316.0,세원정공
318,2023-02-28,비유동부채,20190930,23365812279.0,20230228006826.0,[기재정정]분기보고서 (2019.09),20230228.0,2023-02-28,21820.0,134316.0,세원정공
319,2023-02-28,부채총계,20190930,87558163135.0,20230228006826.0,[기재정정]분기보고서 (2019.09),20230228.0,2023-02-28,21820.0,134316.0,세원정공
320,2023-02-28,자본총계,20190930,511097543212.0,20230228006826.0,[기재정정]분기보고서 (2019.09),20230228.0,2023-02-28,21820.0,134316.0,세원정공
321,2023-02-28,유동자산,20190630,365120525778.0,20230228006826.0,[기재정정]분기보고서 (2019.09),20230228.0,2023-02-28,21820.0,134316.0,세원정공
322,2023-02-28,비유동자산,20190630,254368770674.0,20230228006826.0,[기재정정]분기보고서 (2019.09),20230228.0,2023-02-28,21820.0,134316.0,세원정공
323,2023-02-28,자산총계,20190630,619489296452.0,20230228006826.0,[기재정정]분기보고서 (2019.09),20230228.0,2023-02-28,21820.0,134316.0,세원정공
324,2023-02-28,유동부채,20190630,84526928717.0,20230228006826.0,[기재정정]분기보고서 (2019.09),20230228.0,2023-02-28,21820.0,134316.0,세원정공
325,2023-02-28,비유동부채,20190630,23123152710.0,20230228006826.0,[기재정정]분기보고서 (2019.09),20230228.0,2023-02-28,21820.0,134316.0,세원정공
326,2023-02-28,부채총계,20190630,107650081427.0,20230228006826.0,[기재정정]분기보고서 (2019.09),20230228.0,2023-02-28,21820.0,134316.0,세원정공
327,2023-02-28,자본총계,20190630,511839215025.0,20230228006826.0,[기재정정]분기보고서 (2019.09),20230228.0,2023-02-28,21820.0,134316.0,세원정공
328,2023-02-28,유동자산,20190331,391363230420.0,20230228006809.0,[기재정정]분기보고서 (2019.03),20230228.0,2023-02-28,21820.0,134316.0,세원정공
329,2023-02-28,비유동자산,20190331,258880640760.0,20230228006809.0,[기재정정]분기보고서 (2019.03),20230228.0,2023-02-28,21820.0,134316.0,세원정공
330,2023-02-28,자산총계,20190331,650243871180.0,20230228006809.0,[기재정정]분기보고서 (2019.03),20230228.0,2023-02-28,21820.0,134316.0,세원정공
331,2023-02-28,유동부채,20190331,109880870078.0,20230228006809.0,[기재정정]분기보고서 (2019.03),20230228.0,2023-02-28,21820.0,134316.0,세원정공
332,2023-02-28,비유동부채,20190331,21019581890.0,20230228006809.0,[기재정정]분기보고서 (2019.03),20230228.0,2023-02-28,21820.0,134316.0,세원정공
