,concept_id,label_ko,label_en,class0,class1,class2,fs_date,amount,rcp_no,report_nm,rcept_dt,available_at,stock_code,corp_code,corp_name,class3,class4,comment
3175,ifrs-full_CostOfSales,매출원가,Cost of sales,손익계산서 [abstract],매출원가,,20220101-20220630,915683296223.0,20220816002313,반기보고서 (2022.06),20220816,20220816,012750,00158501,에스원,,,
3176,ifrs-full_GrossProfit,매출총이익,Gross profit,손익계산서 [abstract],매출총이익,,20220101-20220630,300292137828.0,20220816002313,반기보고서 (2022.06),20220816,20220816,012750,00158501,에스원,,,
3177,dart_TotalSellingGeneralAdministrativeExpenses,판매비와관리비,Selling general administrative expenses,손익계산서 [abstract],판매비와관리비,,20220101-20220630,189250451097.0,20220816002313,반기보고서 (2022.06),20220816,20220816,012750,00158501,에스원,,,
3178,dart_OperatingIncomeLoss,영업이익,Operating Income,손익계산서 [abstract],영업이익,,20220101-20220630,111041686731.0,20220816002313,반기보고서 (2022.06),20220816,20220816,012750,00158501,에스원,,,
3179,ifrs-full_CostOfSales,매출원가,Cost of sales,손익계산서 [abstract],매출원가,,20210401-20210630,434235223998.0,20220816002313,반기보고서 (2022.06),20220816,20220816,012750,00158501,에스원,,,
3180,ifrs-full_GrossProfit,매출총이익,Gross profit,손익계산서 [abstract],매출총이익,,20210401-20210630,148367005854.0,20220816002313,반기보고서 (2022.06),20220816,20220816,012750,00158501,에스원,,,
3181,dart_TotalSellingGeneralAdministrativeExpenses,판매비와관리비,Selling general administrative expenses,손익계산서 [abstract],판매비와관리비,,20210401-20210630,87623069188.0,20220816002313,반기보고서 (2022.06),20220816,20220816,012750,00158501,에스원,,,
3182,dart_OperatingIncomeLoss,영업이익,Operating Income,손익계산서 [abstract],영업이익,,20210401-20210630,60743936666.0,20220816002313,반기보고서 (2022.06),20220816,20220816,012750,00158501,에스원,,,
3183,ifrs-full_CostOfSales,매출원가,Cost of sales,손익계산서 [abstract],매출원가,,20210101-20210630,850236979770.0,20220816002313,반기보고서 (2022.06),20220816,20220816,012750,00158501,에스원,,,
3184,ifrs-full_GrossProfit,매출총이익,Gross profit,손익계산서 [abstract],매출총이익,,20210101-20210630,292828766359.0,20220816002313,반기보고서 (2022.06),20220816,20220816,012750,00158501,에스원,,,
3185,dart_TotalSellingGeneralAdministrativeExpenses,판매비와관리비,Selling general administrative expenses,손익계산서 [abstract],판매비와관리비,,20210101-20210630,176000451422.0,20220816002313,반기보고서 (2022.06),20220816,20220816,012750,00158501,에스원,,,
3186,dart_OperatingIncomeLoss,영업이익,Operating Income,손익계산서 [abstract],영업이익,,20210101-20210630,116828314937.0,20220816002313,반기보고서 (2022.06),20220816,20220816,012750,00158501,에스원,,,
3187,ifrs-full_CostOfSales,매출원가,Cost of sales,손익계산서 [abstract],매출원가,,20220101-20220331,440041256888.0,20220516002247,분기보고서 (2022.03),20220516,20220516,012750,00158501,에스원,,,
3188,ifrs-full_GrossProfit,매출총이익,Gross profit,손익계산서 [abstract],매출총이익,,20220101-20220331,150429762047.0,20220516002247,분기보고서 (2022.03),20220516,20220516,012750,00158501,에스원,,,
3189,dart_TotalSellingGeneralAdministrativeExpenses,판매비와관리비,Selling general administrative expenses,손익계산서 [abstract],판매비와관리비,,20220101-20220331,92689878786.0,20220516002247,분기보고서 (2022.03),20220516,20220516,012750,00158501,에스원,,,
3190,dart_OperatingIncomeLoss,영업이익,Operating Income,손익계산서 [abstract],영업이익,,20220101-20220331,57739883261.0,20220516002247,분기보고서 (2022.03),20220516,20220516,012750,00158501,에스원,,,
3191,ifrs-full_CostOfSales,매출원가,Cost of sales,손익계산서 [abstract],매출원가,,20210101-20210331,416001755772.0,20220516002247,분기보고서 (2022.03),20220516,20220516,012750,00158501,에스원,,,
3192,ifrs-full_GrossProfit,매출총이익,Gross profit,손익계산서 [abstract],매출총이익,,20210101-20210331,144461760505.0,20220516002247,분기보고서 (2022.03),20220516,20220516,012750,00158501,에스원,,,
3193,dart_TotalSellingGeneralAdministrativeExpenses,판매비와관리비,Selling general administrative expenses,손익계산서 [abstract],판매비와관리비,,20210101-20210331,88377382234.0,20220516002247,분기보고서 (2022.03),20220516,20220516,012750,00158501,에스원,,,
3194,dart_OperatingIncomeLoss,영업이익,Operating Income,손익계산서 [abstract],영업이익,,20210101-20210331,56084378271.0,20220516002247,분기보고서 (2022.03),20220516,20220516,012750,00158501,에스원,,,
3195,dart_TotalSellingGeneralAdministrativeExpenses,판매비와관리비,Selling general administrative expenses,ifrs-full:IncomeStatementAbstract,판매비와관리비,,20230701-20230930,758106662190.0,20231114001581,분기보고서 (2023.09),20231114,20231114,004170,00136378,신세계,,,
3196,dart_TotalSellingGeneralAdministrativeExpenses,판매비와관리비,Selling general administrative expenses,ifrs-full:IncomeStatementAbstract,판매비와관리비,,20230101-20230930,2399242303159.0,20231114001581,분기보고서 (2023.09),20231114,20231114,004170,00136378,신세계,,,
3197,dart_TotalSellingGeneralAdministrativeExpenses,판매비와관리비,Selling general administrative expenses,ifrs-full:IncomeStatementAbstract,판매비와관리비,,20220701-20220930,1126742378355.0,20231114001581,분기보고서 (2023.09),20231114,20231114,004170,00136378,신세계,,,
3198,dart_TotalSellingGeneralAdministrativeExpenses,판매비와관리비,Selling general administrative expenses,ifrs-full:IncomeStatementAbstract,판매비와관리비,,20220101-20220930,3129575681130.0,20231114001581,분기보고서 (2023.09),20231114,20231114,004170,00136378,신세계,,,
3199,ifrs-full_CostOfSales,매출원가,Cost of sales,손익계산서 [abstract],매출원가,,20230401-20230630,611055276911.0,20230814002479,반기보고서 (2023.06),20230814,20230814,004170,00136378,신세계,,,
3200,ifrs-full_GrossProfit,매출총이익,Gross profit,손익계산서 [abstract],매출총이익,,20230401-20230630,964845365822.0,20230814002479,반기보고서 (2023.06),20230814,20230814,004170,00136378,신세계,,,
3201,dart_TotalSellingGeneralAdministrativeExpenses,판매비와관리비,Selling general administrative expenses,손익계산서 [abstract],판매비와관리비,,20230401-20230630,815271756476.0,20230814002479,반기보고서 (2023.06),20230814,20230814,004170,00136378,신세계,,,
3202,dart_OperatingIncomeLoss,영업이익,Operating income(loss),손익계산서 [abstract],영업이익,,20230401-20230630,149573609346.0,20230814002479,반기보고서 (2023.06),20230814,20230814,004170,00136378,신세계,,,
3203,ifrs-full_BasicEarningsLossPerShare,기본주당이익(손실),Basic earnings (loss) per share,손익계산서 [abstract],주당이익 [abstract],기본주당이익(손실),20230401-20230630,5936.0,20230814002479,반기보고서 (2023.06),20230814,20230814,004170,00136378,신세계,,,
3204,ifrs-full_CostOfSales,매출원가,Cost of sales,손익계산서 [abstract],매출원가,,20230101-20230630,1196198048480.0,20230814002479,반기보고서 (2023.06),20230814,20230814,004170,00136378,신세계,,,
3205,ifrs-full_GrossProfit,매출총이익,Gross profit,손익계산서 [abstract],매출총이익,,20230101-20230630,1943121080301.0,20230814002479,반기보고서 (2023.06),20230814,20230814,004170,00136378,신세계,,,
3206,dart_TotalSellingGeneralAdministrativeExpenses,판매비와관리비,Selling general administrative expenses,손익계산서 [abstract],판매비와관리비,,20230101-20230630,1641135640969.0,20230814002479,반기보고서 (2023.06),20230814,20230814,004170,00136378,신세계,,,
3207,dart_OperatingIncomeLoss,영업이익,Operating income(loss),손익계산서 [abstract],영업이익,,20230101-20230630,301985439332.0,20230814002479,반기보고서 (2023.06),20230814,20230814,004170,00136378,신세계,,,
3208,ifrs-full_BasicEarningsLossPerShare,기본주당이익(손실),Basic earnings (loss) per share,손익계산서 [abstract],주당이익 [abstract],기본주당이익(손실),20230101-20230630,16852.0,20230814002479,반기보고서 (2023.06),20230814,20230814,004170,00136378,신세계,,,
3209,ifrs-full_CostOfSales,매출원가,Cost of sales,손익계산서 [abstract],매출원가,,20220401-20220630,640875304998.0,20230814002479,반기보고서 (2023.06),20230814,20230814,004170,00136378,신세계,,,
3210,ifrs-full_GrossProfit,매출총이익,Gross profit,손익계산서 [abstract],매출총이익,,20220401-20220630,1236225454928.0,20230814002479,반기보고서 (2023.06),20230814,20230814,004170,00136378,신세계,,,
3211,dart_TotalSellingGeneralAdministrativeExpenses,판매비와관리비,Selling general administrative expenses,손익계산서 [abstract],판매비와관리비,,20220401-20220630,1048862150810.0,20230814002479,반기보고서 (2023.06),20230814,20230814,004170,00136378,신세계,,,
3212,dart_OperatingIncomeLoss,영업이익,Operating income(loss),손익계산서 [abstract],영업이익,,20220401-20220630,187363304118.0,20230814002479,반기보고서 (2023.06),20230814,20230814,004170,00136378,신세계,,,
3213,ifrs-full_BasicEarningsLossPerShare,기본주당이익(손실),Basic earnings (loss) per share,손익계산서 [abstract],주당이익 [abstract],기본주당이익(손실),20220401-20220630,5157.0,20230814002479,반기보고서 (2023.06),20230814,20230814,004170,00136378,신세계,,,
3214,ifrs-full_CostOfSales,매출원가,Cost of sales,손익계산서 [abstract],매출원가,,20220101-20220630,1289789831565.0,20230814002479,반기보고서 (2023.06),20230814,20230814,004170,00136378,신세계,,,
3215,ifrs-full_GrossProfit,매출총이익,Gross profit,손익계산서 [abstract],매출총이익,,20220101-20220630,2353840630923.0,20230814002479,반기보고서 (2023.06),20230814,20230814,004170,00136378,신세계,,,
3216,dart_TotalSellingGeneralAdministrativeExpenses,판매비와관리비,Selling general administrative expenses,손익계산서 [abstract],판매비와관리비,,20220101-20220630,2002833302775.0,20230814002479,반기보고서 (2023.06),20230814,20230814,004170,00136378,신세계,,,
3217,dart_OperatingIncomeLoss,영업이익,Operating income(loss),손익계산서 [abstract],영업이익,,20220101-20220630,351007328148.0,20230814002479,반기보고서 (2023.06),20230814,20230814,004170,00136378,신세계,,,
3218,ifrs-full_BasicEarningsLossPerShare,기본주당이익(손실),Basic earnings (loss) per share,손익계산서 [abstract],주당이익 [abstract],기본주당이익(손실),20220101-20220630,17461.0,20230814002479,반기보고서 (2023.06),20230814,20230814,004170,00136378,신세계,,,
3219,ifrs-full_CostOfSales,매출원가,Cost of sales,손익계산서 [abstract],매출원가,,20230101-20230331,585142771569.0,20230515002496,분기보고서 (2023.03),20230515,20230515,004170,00136378,신세계,,,
3220,ifrs-full_GrossProfit,매출총이익,Gross profit,손익계산서 [abstract],매출총이익,,20230101-20230331,978275714479.0,20230515002496,분기보고서 (2023.03),20230515,20230515,004170,00136378,신세계,,,
3221,dart_TotalSellingGeneralAdministrativeExpenses,판매비와관리비,Selling general administrative expenses,손익계산서 [abstract],판매비와관리비,,20230101-20230331,825863884493.0,20230515002496,분기보고서 (2023.03),20230515,20230515,004170,00136378,신세계,,,
3222,dart_OperatingIncomeLoss,영업이익,Operating income(loss),손익계산서 [abstract],영업이익,,20230101-20230331,152411829986.0,20230515002496,분기보고서 (2023.03),20230515,20230515,004170,00136378,신세계,,,
3223,ifrs-full_BasicEarningsLossPerShare,기본주당이익(손실),Basic earnings (loss) per share,손익계산서 [abstract],주당이익 [abstract],기본주당이익(손실),20230101-20230331,10839.0,20230515002496,분기보고서 (2023.03),20230515,20230515,004170,00136378,신세계,,,
3224,ifrs-full_CostOfSales,매출원가,Cost of sales,손익계산서 [abstract],매출원가,,20220101-20220331,648914526567.0,20230515002496,분기보고서 (2023.03),20230515,20230515,004170,00136378,신세계,,,
3225,ifrs-full_GrossProfit,매출총이익,Gross profit,손익계산서 [abstract],매출총이익,,20220101-20220331,1117615175995.0,20230515002496,분기보고서 (2023.03),20230515,20230515,004170,00136378,신세계,,,
3226,dart_TotalSellingGeneralAdministrativeExpenses,판매비와관리비,Selling general administrative expenses,손익계산서 [abstract],판매비와관리비,,20220101-20220331,953971151965.0,20230515002496,분기보고서 (2023.03),20230515,20230515,004170,00136378,신세계,,,
3227,dart_OperatingIncomeLoss,영업이익,Operating income(loss),손익계산서 [abstract],영업이익,,20220101-20220331,163644024030.0,20230515002496,분기보고서 (2023.03),20230515,20230515,004170,00136378,신세계,,,
3228,ifrs-full_BasicEarningsLossPerShare,기본주당이익(손실),Basic earnings (loss) per share,손익계산서 [abstract],주당이익 [abstract],기본주당이익(손실),20220101-20220331,12304.0,20230515002496,분기보고서 (2023.03),20230515,20230515,004170,00136378,신세계,,,
3229,ifrs-full_CostOfSales,매출원가,Cost of sales,손익계산서 [abstract],매출원가,,20220101-20221231,2727570887319.0,20230315001319,사업보고서 (2022.12),20230315,20230315,004170,00136378,신세계,,,
3230,ifrs-full_GrossProfit,매출총이익,Gross profit,손익계산서 [abstract],매출총이익,,20220101-20221231,5085184311590.0,20230315001319,사업보고서 (2022.12),20230315,20230315,004170,00136378,신세계,,,
3231,dart_TotalSellingGeneralAdministrativeExpenses,판매비와관리비,Selling general administrative expenses,손익계산서 [abstract],판매비와관리비,,20220101-20221231,4439735318047.0,20230315001319,사업보고서 (2022.12),20230315,20230315,004170,00136378,신세계,,,
3232,dart_OperatingIncomeLoss,영업이익,Operating income(loss),손익계산서 [abstract],영업이익,,20220101-20221231,645448993543.0,20230315001319,사업보고서 (2022.12),20230315,20230315,004170,00136378,신세계,,,
